Tweet,Target,Stance,Opinion Towards,Sentiment,Tweet Id
@LeahR77 Finally someone’s checking the numbers without the Fauci’s of the country.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1283631085629341696
#DrFauci is severely compromised. His inability to contain this epidemic is due to his investments in bio labs that produce vaccines! #COVID19 #@realDonaldTrump #MAGA2020,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1260456141882040322
"Don't listen to Trump or Fauci,Fauci lied about mask in the beginning,he won't tell Trump to F off and tell america what they need to hear which is a violation of oath to protect human lives,and Fauci boss Francis is no better as well as Birx,get real people!",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282905583197331457
I've been noticing a trend lately -- people are breaking out with acne and infections all over their faces from the mask usage. And that is just the tip of the iceberg of the potential effects of masks. The CDC &amp; Fauci are evil.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282221328716771328
"If anyone claimed to be an “expert” on fixing cars and every time they tried to do it the car broke down 5 minutes later, they would be fired. That’s the equivalent of how Anthony Fauci has handled the coronavirus pandemic. He has been wrong every :clapping_hands_light_skin_tone: single :clapping_hands_light_skin_tone: time :clapping_hands_light_skin_tone:",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1260375264363773953
"@CBSNews SERIOUS QUESTIONS for #MSM like you. If #MaskUp &amp; #QuarentineLife is sooooo successful... (1) WHY did we have a ""supposed"" outbreak after we started #reopening &amp; (2) WHY were prison &amp; jail inmates RELEASED instead of masked-up? We DESERVE &amp; #DemandAnswers to #DNC &amp;",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1278160516569985024
@johncardillo @gatewaypundit @realDonaldTrump #DrFauci is the arsonist AND the fire fighter.  #COVID19,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",other,1258069767153496064
@SenSchumer The SOROS Puppet wants to keep the Coubtey shut down !!! SOROS always wanted to destroy USA!!!! @realDonaldTrump #Fauci #DrFauci #MorningJoe #COVID19 #ObamaGate!!!!,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1260189605678194688
"@KamalaHarris @JoeBiden Over 32,000 New Yorkers have died from coronavirus and Dr. Fauci calls it the model that all states should follow.

Let's end it now.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290683756458545152
@JazminBlue @realDonaldTrump Fauci has a financial interest In the vaccine.  He stands to profit handsomely from this.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289888840535113728
@RudyGiuliani Terrible man!!! #FireFauci,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280899728205582346
@LucasFoxNews @mizdonna Wearing masks may have stopped the spread of this right from the beginning so of course Fauxi told people not to.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1286689458323099648
"Bill Gates wants to create the Coronavirus vaccine and make TRILLIONS. But, he wants to FORCE us all to take it? Wonder why his “minions” #DrFauci #DrBirx are down playing #Hydroxychloroquine? It costs .10 cents a pill. It’s off patent. OPEN YOUR EYES TO THE TRUTH. MONEY :moneybag:",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1248103715162042368
@Phreadys Hell no! I trust a rabid dog more than I trust this guy!,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289856063894822914
#istandwiththepresident but not for much longer.  End this #COVID19 batshit insanity now.  Tell #DrFauci big asskisser if Hillary to give up his god complex,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1245701841809297408
"@thehill Likely true. In tonight's interview with #jessewatters, #DrFauci appears to be still relying on coronavirus data from China, which he admitted earlier in the interview was wrong. Thought he was supposed to be smart?",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1249228569688952832
When did #DrFauci get elected? We don't have unelected bureaucrats running this country do we? #coronavirus #lockdown,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1260624962685108225
"@JuddLegum Dream F’ing Weaver Judd LOL :joy:, masks do not work for how small the virus particles are, not even a N95! It’s all a radical left hoax in an election year! Period!#Fact #Redwave",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1281055412360556544
"How many #coronavirus patients has as #DrFauci or #DrBirx personally treated? 1?? 2?? None??? Zero??  Yet the World Listens:
They have no hands on knowledge of #COVID19 only DOCTORS with REAL PATIENTS have KNOWLEDGE!! #SaturdayVibes #SaturdayThoughts",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1246506188520542213
"@drdavidsamadi @realDonaldTrump @WashTimes Dr Faucet is the fear monger. Someone needed to rein him in with truth, thus your success. Thank you!",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1280486484462596096
"@realDonaldTrump I know you think #DrFauci is on your side, but boy are you ever wrong. You're playing right into his hand. If you continue to listen to his partisan hacks you will not be voted into office again. #ReopenAmericaNow #leadership #COVID19",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1249486873761910786
"4000 American deaths overnight due to #COVID19? #Bullshit. 

We the people are being played by powerful people including @nytimes @ABC @CNN @NBCNews @WHO @BillGates. 

At the end of this @POTUS and the @GOP need to investigate this event including #DrFauci’s complicity",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1248636475253633024
@FoxNews on the weekends is complete and utter BS... About to drop @FoxNews like the rest... #weekendvibes #Fauci #fauciisaRat,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1284568059156537344
"@LeahR77 Yeah, no conflict of interest with any of these “health officials”. Nothing to see here people... #FireBirx",fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1290476378257625092
@AP Georgia governor Kemp is the greatest leader in America right now. He opened 19 days ago and proved it can be done. True leader and he took all the heat. #COVID19,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,pos,1260205262931189762
@richardursomd Since March good Docs have said this...Fauci is deep state.  He has ties to the D party-this is important (anti-Trump).  He must keep this going for Remdesivir/Vaccine.  Has ties to B. Gates.  He is being exposed.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1289661714510880768
@Phreadys Not a “SHOT” #Gatesgate #inhispocket,fauci,AGAINST,2. The tweet does NOT expresses opinion about the target but it HAS opinion about something or someone other than the target.,neg,1289801458959826945
"Notice 2 things in this exchange: 1) Predictibly, Rand Paul is the only Senator willing to represent the truth on this issue without pulling punches 2) Fauci is an extremely effective and manipulative speaker. No wonder he keeps convincing @realDonaldTrump #coronavirus",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1260257373555355649
"@ChuckGrassley She was bullied by a politician named Nancy Pelosi...sorry Chuck, you're wrong here. And as for Dr. Fauci, we want him off the team.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290480891014205442
Now @FauciFan #FauciTheFraud wants Americans to wear goggles and face shields. This guy is an idiot and should be banned from making public statements unless cleared by the @WhiteHouse . Someone needs to shut him up. He's against re-opening our economy.,fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1290270910792912896
"Fauci had been wrong so many times and I'm appalled at the comments by the Leftists supporting him. Do they not see his conflicts and that he's a political animal going WAYYY back before Trump ? 
Wake up guys. He's a DC player. He's got an agenda. And he's been busted.",fauci,AGAINST,"1.  The tweet explicitly expresses opinion about the target, a part of the target, or an aspect of the target.",neg,1282559551674310656
